Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,outlet_age,Item_Visibility_bins,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_type_combined_Drinks,Item_type_combined_Food,Item_type_combined_Non-Consumable
FDS03,7.825,8557,Meat,65.0826,OUT035,2004,1162.4868,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDZ12,9.17,10096,Baking Goods,143.947,OUT018,2009,2576.646,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDJ20,20.7,12381,Fruits and Vegetables,124.2388,OUT010,1998,247.6776,25,highviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDV09,12.1,1574,Snack Foods,146.6734,OUT013,1987,2227.101,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW09,13.65,2420,Snack Foods,80.4302,OUT049,1999,316.9208,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDS36,8.38,5408,Baking Goods,111.85700000000001,OUT049,1999,2966.139,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDY19,19.75,4675,Fruits and Vegetables,119.8466,OUT018,2009,2239.0854,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRC49,8.67,7292,Soft Drinks,142.9128,OUT046,1997,2013.3792,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDN12,15.6,8682,Baking Goods,110.2544,OUT045,2002,1789.6704,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDJ03,12.35,7930,Dairy,48.7692,OUT018,2009,788.3072,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDC46,17.7,10744,Snack Foods,182.4266,OUT049,1999,5163.9448,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDM02,12.5,8048,Canned,87.9198,OUT018,2009,1133.8574,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDV20,20.2,6767,Fruits and Vegetables,129.1678,OUT013,1987,1017.3424,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCH07,13.15,9459,Household,158.7604,OUT045,2002,3010.7476,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDL28,12.792854228644991,0,Frozen Foods,230.0668,OUT019,1985,691.1004,38,,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDJ46,12.792854228644991,5089,Snack Foods,174.2054,OUT027,1985,4377.635,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDQ34,10.85,12276,Snack Foods,106.3622,OUT013,1987,2117.244,36,highviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCD42,12.792854228644991,0,Health and Hygiene,37.3506,OUT027,1985,1024.6662,38,,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDO34,17.7,3064,Snack Foods,166.4816,OUT018,2009,2013.3792,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX60,14.35,8656,Baking Goods,79.196,OUT017,2007,1278.336,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDZ28,20.0,5895,Frozen Foods,125.8678,OUT017,2007,3433.5306,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT36,12.3,0,Baking Goods,37.2874,OUT013,1987,705.748,36,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDL24,10.3,2269,Baking Goods,174.4422,OUT018,2009,3448.844,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDJ58,15.6,10219,Snack Foods,170.5764,OUT013,1987,4466.1864,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDY12,9.8,11748,Baking Goods,50.5008,OUT018,2009,253.00400000000002,14,highviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDP58,11.1,11551,Snack Foods,220.0482,OUT018,2009,2628.5784,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDC41,12.792854228644991,10731,Frozen Foods,76.867,OUT027,1985,2526.7110000000002,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDY07,11.8,10957,Fruits and Vegetables,46.8402,OUT013,1987,413.4618,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDN08,7.72,9184,Fruits and Vegetables,119.3466,OUT017,2007,3064.0116,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDJ53,12.792854228644991,7785,Frozen Foods,121.5098,OUT027,1985,2410.196,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDX04,19.6,4686,Frozen Foods,49.9376,OUT046,1997,623.1888,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ19,6.425,9511,Fruits and Vegetables,175.3712,OUT046,1997,2988.1104,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDB45,20.85,1744,Fruits and Vegetables,105.5306,OUT046,1997,940.7754,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCF54,18.0,8530,Household,170.5422,OUT010,1998,344.8844,25,viz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDX21,7.05,8970,Snack Foods,108.6912,OUT045,2002,1310.2944,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDA50,16.25,9062,Dairy,98.34100000000001,OUT046,1997,1351.5739999999998,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRH39,20.7,9489,Dairy,74.667,OUT017,2007,2143.876,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDA38,5.44,2322,Dairy,241.2538,OUT013,1987,3124.5994,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCP30,20.5,3471,Household,40.4822,OUT013,1987,589.2330000000001,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDW19,12.35,4319,Fruits and Vegetables,109.85700000000001,OUT049,1999,1208.427,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDF41,12.792854228644991,11397,Frozen Foods,248.046,OUT027,1985,7883.071999999999,38,highviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRF23,4.61,11035,Hard Drinks,175.4396,OUT035,2004,2616.594,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
NCP14,8.275,10472,Household,106.3306,OUT017,2007,1254.3672,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDK44,12.792854228644991,10969,Fruits and Vegetables,175.4738,OUT027,1985,2954.1546,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
DRA59,8.27,11296,Soft Drinks,186.5924,OUT018,2009,4442.2176,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDC28,7.905,6291,Frozen Foods,109.2254,OUT045,2002,976.7286,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCO53,16.2,0,Health and Hygiene,182.1608,OUT049,1999,3123.9336,24,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDY55,12.792854228644991,0,Fruits and Vegetables,258.3988,OUT019,1985,256.9988,38,,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCS54,13.6,357,Household,176.437,OUT045,2002,4587.362,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCM07,9.395,4540,Others,85.6908,OUT017,2007,1593.9252,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDQ19,7.35,2106,Fruits and Vegetables,241.0512,OUT010,1998,242.3512,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDS40,15.35,765,Frozen Foods,38.319,OUT013,1987,292.952,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDC14,14.5,4624,Canned,42.0454,OUT013,1987,629.181,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDR12,12.6,3337,Baking Goods,173.2764,OUT018,2009,1030.6584,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDM60,10.8,0,Baking Goods,39.3138,OUT013,1987,1015.345,36,,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDG26,18.85,4879,Canned,257.83299999999997,OUT049,1999,3332.329,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCL55,12.15,7233,Others,254.00400000000002,OUT045,2002,2277.036,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDO21,11.6,305,Snack Foods,226.9404,OUT035,2004,1800.3232,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCG18,15.3,1984,Household,101.6332,OUT013,1987,1845.5976,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDA27,20.35,3228,Dairy,256.8672,OUT046,1997,3579.3408,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
DRG03,14.5,10123,Dairy,155.1998,OUT010,1998,307.5996,25,viz,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
FDC22,6.89,11580,Snack Foods,193.982,OUT046,1997,1737.7379999999998,26,highviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDC21,14.6,7869,Fruits and Vegetables,106.8254,OUT010,1998,108.5254,25,viz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDN50,16.85,2561,Canned,93.712,OUT018,2009,745.696,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRF27,8.93,2817,Dairy,153.434,OUT013,1987,1378.2060000000001,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDW57,8.31,10730,Snack Foods,176.9028,OUT017,2007,3010.7476,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM34,19.0,10567,Snack Foods,131.0626,OUT010,1998,524.6504,25,viz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDZ39,12.792854228644991,1307,Meat,103.499,OUT027,1985,1547.985,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDU28,12.792854228644991,12325,Frozen Foods,188.4214,OUT019,1985,376.8428,38,highviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDQ27,5.19,5048,Meat,102.59899999999999,OUT046,1997,1651.184,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ52,17.0,10902,Frozen Foods,246.5434,OUT017,2007,4470.1812,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDT51,11.65,425,Meat,110.8544,OUT013,1987,1677.816,36,lowviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCI30,20.25,6716,Household,247.34599999999998,OUT045,2002,1970.7679999999998,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCX29,10.0,11971,Health and Hygiene,145.8102,OUT010,1998,874.8612,25,highviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDX38,12.792854228644991,8922,Dairy,49.5376,OUT019,1985,143.8128,38,viz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDO08,11.1,6153,Fruits and Vegetables,165.9526,OUT017,2007,2631.2416,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDM15,11.8,6564,Meat,152.6366,OUT018,2009,1662.5026,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDW22,9.695,3135,Snack Foods,221.3114,OUT018,2009,2217.114,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDT08,13.65,5722,Fruits and Vegetables,151.505,OUT017,2007,2846.295,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDS32,17.75,2996,Fruits and Vegetables,140.5838,OUT046,1997,2669.1922,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCI06,11.3,5542,Household,179.86599999999999,OUT018,2009,1258.362,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDR21,12.792854228644991,7413,Snack Foods,178.237,OUT027,1985,3705.177,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDD05,19.35,1149,Frozen Foods,122.0098,OUT046,1997,2651.2156,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ02,6.905,4265,Dairy,99.8726,OUT045,2002,587.2356,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDH47,13.5,11333,Starchy Foods,98.4068,OUT049,1999,1846.9292,24,viz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDM58,16.85,8598,Snack Foods,111.4544,OUT017,2007,2013.3792,16,viz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDG09,20.6,5559,Fruits and Vegetables,188.2556,OUT045,2002,3755.112,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDO27,6.175,12635,Meat,94.1752,OUT049,1999,575.2512,24,highviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDI41,18.5,7003,Frozen Foods,146.8418,OUT018,2009,2059.9852,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDK34,13.35,4306,Snack Foods,236.8564,OUT035,2004,5005.4844,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCX54,12.792854228644991,5528,Household,105.3622,OUT027,1985,3387.5904,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDL14,8.115,3388,Canned,154.9972,OUT049,1999,3739.1328,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDA13,15.85,8488,Canned,37.4506,OUT018,2009,303.6048,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS11,12.792854228644991,9752,Breads,223.9088,OUT019,1985,223.7088,38,viz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDT43,16.35,1608,Fruits and Vegetables,50.8324,OUT017,2007,1298.31,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR07,21.35,8428,Fruits and Vegetables,96.0094,OUT018,2009,380.8376,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDF41,12.15,11437,Frozen Foods,245.84599999999998,OUT018,2009,4434.228,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRM23,16.6,11563,Hard Drinks,172.0422,OUT049,1999,2586.633,24,highviz,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
FDO52,11.6,8378,Frozen Foods,170.3106,OUT018,2009,4277.765,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD10,20.6,5308,Snack Foods,178.2344,OUT045,2002,1070.6064,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDN38,12.792854228644991,12245,Canned,251.2408,OUT019,1985,1001.3632,38,highviz,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDE17,20.1,6202,Frozen Foods,149.5366,OUT046,1997,2871.5954,26,lowviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDZ03,13.65,0,Dairy,186.024,OUT018,2009,4287.752,14,,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD03,13.3,8605,Dairy,232.63,OUT017,2007,1864.24,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCW18,12.792854228644991,6715,Household,237.7248,OUT027,1985,2607.2728,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
DRG36,12.792854228644991,9618,Soft Drinks,172.3106,OUT027,1985,4277.765,38,viz,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
FDT43,16.35,3682,Fruits and Vegetables,50.8324,OUT010,1998,155.7972,25,lowviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
NCU17,5.32,9492,Health and Hygiene,100.9674,OUT018,2009,1222.4088,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDH50,15.0,12256,Canned,185.1266,OUT046,1997,2766.3990000000003,26,highviz,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDU57,8.27,9238,Snack Foods,148.6708,OUT013,1987,2106.5912,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA56,12.792854228644991,231,Fruits and Vegetables,123.5414,OUT027,1985,4508.1318,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ15,13.1,1683,Dairy,117.7782,OUT017,2007,1191.782,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDY51,12.5,8681,Meat,221.7798,OUT049,1999,3085.3172,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRF03,19.1,5207,Dairy,42.5138,OUT046,1997,649.8208,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
NCV06,11.3,7471,Household,194.0478,OUT017,2007,3293.7126,16,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
FDA21,13.65,3925,Snack Foods,184.4924,OUT013,1987,9069.5276,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCQ53,12.792854228644991,1370,Health and Hygiene,235.25900000000001,OUT027,1985,5672.616,38,lowviz,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
NCO29,12.792854228644991,3370,Health and Hygiene,164.1526,OUT027,1985,2960.1468,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDT26,18.85,7574,Dairy,121.044,OUT018,2009,1557.9720000000002,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI21,5.59,6451,Snack Foods,65.0168,OUT035,2004,447.4176,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCI55,18.6,644,Household,119.8414,OUT013,1987,365.5242,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDZ04,9.31,7102,Frozen Foods,63.751000000000005,OUT010,1998,126.50200000000001,25,lowviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDL27,6.17,402,Meat,65.9826,OUT046,1997,1162.4868,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDS45,5.175,2957,Snack Foods,107.6622,OUT035,2004,2858.2794,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCG43,12.792854228644991,11377,Household,93.0462,OUT019,1985,185.0924,38,viz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDU28,19.2,9585,Frozen Foods,187.5214,OUT018,2009,1695.7926,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDO20,12.85,12035,Fruits and Vegetables,252.3382,OUT013,1987,6056.1168,36,highviz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
NCG55,16.25,4402,Household,116.0176,OUT013,1987,1488.7288,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCM42,6.13,2836,Household,110.4912,OUT017,2007,1310.2944,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
NCG07,12.3,6018,Household,189.653,OUT018,2009,569.259,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
NCQ29,12.792854228644991,12651,Health and Hygiene,258.8278,OUT019,1985,1041.3112,38,highviz,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
NCV05,10.1,5836,Health and Hygiene,153.3656,OUT010,1998,463.3968,25,lowviz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
NCO02,11.15,8018,Others,66.2142,OUT018,2009,131.8284,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDH19,19.35,3537,Meat,172.0738,OUT018,2009,3301.7022,14,lowviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
DRG13,17.25,4103,Soft Drinks,165.6526,OUT017,2007,1808.9786,16,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDI57,19.85,6147,Seafood,196.3768,OUT035,2004,4138.6128,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDX51,9.5,1880,Meat,194.7452,OUT045,2002,1370.2164,21,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDW33,9.395,9875,Snack Foods,104.52799999999999,OUT049,1999,852.2239999999999,24,viz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRE12,4.59,7768,Soft Drinks,113.286,OUT013,1987,1471.418,36,viz,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
FDY31,5.98,4961,Fruits and Vegetables,148.2418,OUT035,2004,2354.2688,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDR31,6.46,5690,Fruits and Vegetables,144.4102,OUT049,1999,4374.306,24,lowviz,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDS55,7.02,8669,Fruits and Vegetables,146.8734,OUT035,2004,3563.3616,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRL60,8.52,2653,Soft Drinks,151.5682,OUT035,2004,3506.7686,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDW55,12.6,4054,Fruits and Vegetables,250.3092,OUT010,1998,249.0092,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDT11,5.94,5681,Breads,186.4556,OUT010,1998,563.2668,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDO50,16.25,8434,Canned,91.3804,OUT046,1997,1653.8472,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD28,10.695,6068,Frozen Foods,56.7904,OUT049,1999,1113.2176,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDN28,5.88,3137,Frozen Foods,103.09899999999999,OUT017,2007,1341.5870000000002,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDS35,9.3,10500,Breads,65.7826,OUT018,2009,968.7389999999999,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDB38,19.5,2705,Canned,158.292,OUT035,2004,3994.8,19,lowviz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT07,5.82,8392,Fruits and Vegetables,256.433,OUT018,2009,3844.995,14,viz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDC53,8.68,254,Frozen Foods,96.5384,OUT046,1997,1182.4608,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCT41,15.7,6387,Health and Hygiene,153.2024,OUT046,1997,3795.06,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDR40,12.792854228644991,171,Frozen Foods,78.5618,OUT027,1985,2255.7304,38,lowviz,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDH32,12.8,8278,Fruits and Vegetables,97.241,OUT018,2009,1448.115,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDN60,15.1,9634,Baking Goods,158.6604,OUT045,2002,2535.3664,21,viz,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDR33,7.31,2589,Snack Foods,108.15700000000001,OUT035,2004,1098.57,19,lowviz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDB59,12.792854228644991,957,Snack Foods,197.2084,OUT027,1985,4166.5764,38,lowviz,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDS07,12.35,9920,Fruits and Vegetables,113.9518,OUT046,1997,910.8144,26,viz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDD02,16.6,0,Canned,117.3124,OUT013,1987,2014.7108,36,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDH05,14.35,9341,Frozen Foods,231.2984,OUT035,2004,6024.1584,19,viz,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDR04,7.075,1932,Frozen Foods,98.1068,OUT049,1999,1458.102,24,lowviz,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
DRJ47,18.25,5047,Hard Drinks,174.708,OUT046,1997,2423.512,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDW50,13.1,8214,Dairy,165.1158,OUT018,2009,1504.0422,14,viz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCJ17,7.68,12071,Health and Hygiene,85.2224,OUT018,2009,1278.336,14,highviz,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDH60,19.7,0,Baking Goods,197.91099999999997,OUT045,2002,1767.6989999999998,21,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
DRL60,8.52,2669,Soft Drinks,151.9682,OUT045,2002,1677.1502,21,lowviz,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
FDS32,17.75,5738,Fruits and Vegetables,140.2838,OUT010,1998,280.9676,25,lowviz,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FDM58,12.792854228644991,0,Snack Foods,112.2544,OUT027,1985,3914.9040000000005,38,,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDK10,5.785,4580,Snack Foods,180.36599999999999,OUT017,2007,1258.362,16,lowviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
NCS30,5.945,9473,Household,127.8652,OUT035,2004,2195.8084,19,viz,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDY15,18.25,12481,Dairy,154.66299999999998,OUT017,2007,2659.8709999999996,16,highviz,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
FDC53,8.68,251,Frozen Foods,99.9384,OUT013,1987,689.7688,36,lowviz,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK45,11.65,3601,Seafood,113.38600000000001,OUT046,1997,2603.278,26,lowviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDH26,19.25,3764,Canned,141.1496,OUT018,2009,282.2992,14,lowviz,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCW06,16.2,8911,Household,192.3162,OUT010,1998,769.6648,25,viz,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
FDV37,13.0,8865,Canned,195.8426,OUT013,1987,4152.5946,36,viz,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDB52,17.75,3152,Dairy,256.9672,OUT045,2002,1534.0032,21,lowviz,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
FDF41,12.15,11419,Frozen Foods,245.24599999999998,OUT046,1997,3202.498,26,highviz,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
